batch_idx,mc_draw,accuracy,fault_layer,fault_location,fault_category,fault_type,fault_value
4,44,0.5,1,N2,Neuron,static,2.0
4,45,0.5,1,In0_Out2,Connection,stuck_off,stuck_off
4,46,0.0,1,In4_Out4,Connection,stuck_on,stuck_on
4,47,0.5,1,In3_Out1,Connection,stuck_on,stuck_on
4,48,1.0,2,N0,Neuron,static,0.0
4,49,1.0,1,In2_Out1,Connection,stuck_on,stuck_on
4,50,1.0,2,N0,Neuron,dynamic,Idx_0
4,51,1.0,1,In2_Out4,Connection,stuck_off,stuck_off
4,52,0.5,1,N1,Neuron,dynamic,Idx_0
4,53,1.0,2,In2_Out0,Connection,stuck_on,stuck_on
4,54,0.5,0,N3,Neuron,static,3.0
4,55,0.5,1,In0_Out2,Connection,stuck_off,stuck_off
4,56,0.5,1,N2,Neuron,static,2.0
4,57,0.5,2,N1,Neuron,static,3.0
4,58,0.5,0,In0_Out1,Connection,stuck_off,stuck_off
4,59,0.5,0,N2,Neuron,dynamic,Idx_0
4,60,0.5,1,In1_Out0,Connection,stuck_on,stuck_on
4,61,0.5,1,In2_Out3,Connection,stuck_off,stuck_off
4,62,0.5,1,In1_Out1,Connection,stuck_off,stuck_off
4,63,1.0,1,In2_Out4,Connection,stuck_off,stuck_off
4,64,0.5,2,N1,Neuron,static,3.0
4,65,0.5,0,N4,Neuron,static,2.0
4,66,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
4,67,0.5,2,N1,Neuron,dynamic,Idx_2
4,68,0.5,2,In3_Out2,Connection,stuck_off,stuck_off
4,69,1.0,1,In3_Out0,Connection,stuck_off,stuck_off
4,70,0.5,2,In4_Out2,Connection,stuck_off,stuck_off
4,71,1.0,1,In4_Out4,Connection,stuck_off,stuck_off
4,72,1.0,1,In4_Out4,Connection,stuck_off,stuck_off
4,73,0.5,1,In3_Out2,Connection,stuck_on,stuck_on
4,74,0.5,0,N2,Neuron,dynamic,Idx_1
4,75,0.5,1,In1_Out2,Connection,stuck_on,stuck_on
4,76,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
4,77,0.5,1,N2,Neuron,static,2.0
4,78,0.5,1,In2_Out3,Connection,stuck_off,stuck_off
4,79,0.5,1,In2_Out3,Connection,stuck_on,stuck_on
4,80,0.0,2,In2_Out1,Connection,stuck_on,stuck_on
4,81,0.0,1,In3_Out4,Connection,stuck_on,stuck_on
4,82,1.0,1,In1_Out0,Connection,stuck_off,stuck_off
4,83,0.0,2,In4_Out1,Connection,stuck_off,stuck_off
4,84,1.0,2,In2_Out0,Connection,stuck_on,stuck_on
4,85,0.5,1,N1,Neuron,static,0.0
4,86,0.5,1,In3_Out2,Connection,stuck_on,stuck_on
4,87,0.5,1,N0,Neuron,dynamic,Idx_1
4,88,0.5,0,In0_Out4,Connection,stuck_off,stuck_off
4,89,0.0,2,N1,Neuron,dynamic,Idx_0
4,90,1.0,1,In2_Out1,Connection,stuck_on,stuck_on
4,91,0.5,1,In1_Out2,Connection,stuck_on,stuck_on
4,92,0.5,1,In3_Out3,Connection,stuck_off,stuck_off
4,93,1.0,1,In1_Out2,Connection,stuck_off,stuck_off
4,94,0.5,0,N3,Neuron,dynamic,Idx_1
4,95,1.0,1,In1_Out0,Connection,stuck_off,stuck_off
4,96,0.5,1,In1_Out1,Connection,stuck_off,stuck_off
4,97,0.5,1,In3_Out3,Connection,stuck_off,stuck_off
4,98,0.5,1,In2_Out3,Connection,stuck_on,stuck_on
4,99,1.0,2,In2_Out0,Connection,stuck_on,stuck_on
5,0,0.5,1,In3_Out2,Connection,stuck_off,stuck_off
5,1,0.5,0,In0_Out1,Connection,stuck_on,stuck_on
5,2,0.5,1,In4_Out1,Connection,stuck_on,stuck_on
5,3,0.5,1,In0_Out1,Connection,stuck_on,stuck_on
5,4,0.5,2,N0,Neuron,dynamic,Idx_0
5,5,0.5,1,In1_Out2,Connection,stuck_off,stuck_off
5,6,0.5,1,In1_Out4,Connection,stuck_on,stuck_on
5,7,0.5,2,In4_Out0,Connection,stuck_on,stuck_on
5,8,0.5,0,In0_Out0,Connection,stuck_off,stuck_off
5,9,0.5,0,In0_Out3,Connection,stuck_on,stuck_on
5,10,0.5,1,In2_Out3,Connection,stuck_on,stuck_on
5,11,0.5,2,In0_Out2,Connection,stuck_on,stuck_on
5,12,0.5,1,In1_Out2,Connection,stuck_on,stuck_on
5,13,0.5,1,In1_Out2,Connection,stuck_off,stuck_off
5,14,0.5,1,In4_Out3,Connection,stuck_off,stuck_off
5,15,0.5,2,In1_Out0,Connection,stuck_on,stuck_on
5,16,0.5,2,In0_Out2,Connection,stuck_off,stuck_off
5,17,0.5,0,In0_Out0,Connection,stuck_on,stuck_on
5,18,0.5,0,N3,Neuron,static,0.0
5,19,0.5,0,In0_Out4,Connection,stuck_on,stuck_on
5,20,0.5,2,In1_Out0,Connection,stuck_off,stuck_off
5,21,0.5,1,In3_Out3,Connection,stuck_on,stuck_on
5,22,0.5,1,N4,Neuron,static,0.0
5,23,0.5,1,N1,Neuron,static,3.0
5,24,0.5,2,In4_Out1,Connection,stuck_off,stuck_off
5,25,0.5,2,In4_Out2,Connection,stuck_on,stuck_on
5,26,0.5,2,In0_Out0,Connection,stuck_on,stuck_on
5,27,0.5,0,In0_Out2,Connection,stuck_off,stuck_off
5,28,0.5,1,In4_Out0,Connection,stuck_on,stuck_on
5,29,0.5,0,N1,Neuron,dynamic,Idx_2
5,30,0.5,1,In2_Out3,Connection,stuck_off,stuck_off
5,31,0.5,2,In4_Out2,Connection,stuck_on,stuck_on
5,32,0.5,1,N1,Neuron,dynamic,Idx_0
5,33,0.5,1,In0_Out2,Connection,stuck_on,stuck_on
5,34,0.5,0,In0_Out0,Connection,stuck_off,stuck_off
5,35,0.5,1,In1_Out2,Connection,stuck_off,stuck_off
5,36,0.5,0,N3,Neuron,static,0.0
5,37,0.5,2,In3_Out0,Connection,stuck_off,stuck_off
5,38,0.5,2,In0_Out2,Connection,stuck_on,stuck_on
5,39,0.5,2,In4_Out2,Connection,stuck_off,stuck_off
5,40,0.5,1,N1,Neuron,static,0.0
5,41,0.5,1,In4_Out4,Connection,stuck_on,stuck_on
5,42,0.5,1,In3_Out2,Connection,stuck_off,stuck_off
5,43,0.5,1,In1_Out2,Connection,stuck_off,stuck_off
5,44,0.5,2,N0,Neuron,dynamic,Idx_0
5,45,0.5,0,In0_Out4,Connection,stuck_off,stuck_off
5,46,0.5,0,N1,Neuron,static,2.0
5,47,0.5,1,In2_Out3,Connection,stuck_off,stuck_off
5,48,0.5,1,In1_Out1,Connection,stuck_on,stuck_on
5,49,0.5,0,In0_Out0,Connection,stuck_off,stuck_off
5,50,0.5,1,In3_Out3,Connection,stuck_on,stuck_on
5,51,0.5,0,In0_Out0,Connection,stuck_on,stuck_on
5,52,0.5,1,In0_Out4,Connection,stuck_on,stuck_on
5,53,0.5,1,N3,Neuron,dynamic,Idx_2
5,54,0.5,0,N4,Neuron,static,2.0
5,55,0.5,1,In2_Out1,Connection,stuck_on,stuck_on
5,56,0.5,0,N1,Neuron,dynamic,Idx_0
5,57,0.5,2,In4_Out0,Connection,stuck_off,stuck_off
5,58,0.5,1,In1_Out4,Connection,stuck_off,stuck_off
5,59,0.5,2,In2_Out1,Connection,stuck_on,stuck_on
5,60,0.5,2,In3_Out2,Connection,stuck_on,stuck_on
5,61,0.5,1,In1_Out2,Connection,stuck_on,stuck_on
5,62,0.5,1,In2_Out3,Connection,stuck_on,stuck_on
5,63,0.5,1,In2_Out0,Connection,stuck_on,stuck_on
5,64,0.5,1,N1,Neuron,dynamic,Idx_2
5,65,0.5,0,In0_Out4,Connection,stuck_off,stuck_off
5,66,0.0,0,N0,Neuron,static,3.0
5,67,0.5,1,In2_Out3,Connection,stuck_off,stuck_off
5,68,0.5,1,In1_Out0,Connection,stuck_on,stuck_on
5,69,0.5,1,In3_Out0,Connection,stuck_off,stuck_off
5,70,0.5,2,In0_Out2,Connection,stuck_off,stuck_off
5,71,0.5,1,In2_Out0,Connection,stuck_on,stuck_on
5,72,0.5,1,In2_Out2,Connection,stuck_off,stuck_off
5,73,0.5,2,In3_Out1,Connection,stuck_on,stuck_on
5,74,0.5,2,In2_Out2,Connection,stuck_on,stuck_on
5,75,0.5,1,In3_Out2,Connection,stuck_on,stuck_on
5,76,0.5,1,In1_Out0,Connection,stuck_off,stuck_off
5,77,0.5,1,In2_Out2,Connection,stuck_off,stuck_off
5,78,0.5,0,In0_Out1,Connection,stuck_on,stuck_on
5,79,0.5,1,N1,Neuron,dynamic,Idx_1
5,80,0.5,1,In2_Out2,Connection,stuck_on,stuck_on
5,81,0.5,0,In0_Out0,Connection,stuck_off,stuck_off
5,82,0.5,2,N0,Neuron,static,0.0
5,83,0.5,1,In0_Out4,Connection,stuck_off,stuck_off
5,84,0.5,2,In1_Out0,Connection,stuck_off,stuck_off
5,85,0.5,1,In1_Out2,Connection,stuck_off,stuck_off
5,86,0.5,1,In4_Out3,Connection,stuck_on,stuck_on
5,87,0.5,0,In0_Out1,Connection,stuck_off,stuck_off
5,88,0.5,1,In1_Out1,Connection,stuck_on,stuck_on
5,89,0.5,1,In3_Out3,Connection,stuck_on,stuck_on
5,90,0.5,0,N2,Neuron,dynamic,Idx_1
5,91,0.5,2,In0_Out0,Connection,stuck_on,stuck_on
5,92,0.5,0,In0_Out2,Connection,stuck_off,stuck_off
5,93,0.5,0,In0_Out4,Connection,stuck_on,stuck_on
5,94,0.5,1,In1_Out1,Connection,stuck_off,stuck_off
5,95,0.5,0,N2,Neuron,dynamic,Idx_1
5,96,0.5,1,In1_Out1,Connection,stuck_on,stuck_on
5,97,0.5,2,N1,Neuron,dynamic,Idx_1
5,98,0.5,1,In3_Out1,Connection,stuck_off,stuck_off
5,99,0.5,1,In3_Out2,Connection,stuck_on,stuck_on
6,0,1.0,1,In3_Out0,Connection,stuck_off,stuck_off
6,1,1.0,2,In4_Out0,Connection,stuck_on,stuck_on
6,2,1.0,1,In3_Out3,Connection,stuck_off,stuck_off
6,3,1.0,1,In4_Out3,Connection,stuck_on,stuck_on
6,4,1.0,1,In4_Out2,Connection,stuck_on,stuck_on
6,5,0.5,2,N1,Neuron,static,0.0
6,6,0.5,2,N1,Neuron,static,3.0
6,7,1.0,1,In3_Out0,Connection,stuck_on,stuck_on
6,8,1.0,1,In2_Out4,Connection,stuck_off,stuck_off
6,9,1.0,1,In0_Out0,Connection,stuck_off,stuck_off
6,10,0.5,2,In4_Out1,Connection,stuck_on,stuck_on
6,11,1.0,0,N4,Neuron,static,0.0
6,12,1.0,1,N1,Neuron,dynamic,Idx_1
6,13,1.0,1,N1,Neuron,static,0.0
6,14,1.0,1,In2_Out3,Connection,stuck_on,stuck_on
6,15,1.0,2,In2_Out1,Connection,stuck_off,stuck_off
6,16,0.5,2,In4_Out1,Connection,stuck_on,stuck_on
6,17,1.0,2,In4_Out0,Connection,stuck_on,stuck_on
6,18,0.5,2,In4_Out1,Connection,stuck_off,stuck_off
6,19,1.0,1,In4_Out0,Connection,stuck_off,stuck_off
6,20,1.0,0,In0_Out3,Connection,stuck_off,stuck_off
6,21,1.0,1,In4_Out3,Connection,stuck_on,stuck_on
6,22,0.0,2,In0_Out2,Connection,stuck_on,stuck_on
6,23,1.0,2,In3_Out2,Connection,stuck_off,stuck_off
6,24,1.0,1,In2_Out0,Connection,stuck_off,stuck_off
6,25,1.0,2,In1_Out1,Connection,stuck_off,stuck_off
6,26,1.0,1,In3_Out0,Connection,stuck_off,stuck_off
6,27,1.0,2,In1_Out0,Connection,stuck_off,stuck_off
6,28,0.5,1,In4_Out4,Connection,stuck_on,stuck_on
6,29,1.0,1,In1_Out3,Connection,stuck_off,stuck_off
6,30,0.5,0,In0_Out0,Connection,stuck_off,stuck_off
6,31,0.5,2,In4_Out2,Connection,stuck_on,stuck_on
6,32,0.5,2,In4_Out1,Connection,stuck_off,stuck_off
6,33,1.0,1,In3_Out0,Connection,stuck_on,stuck_on
6,34,1.0,1,In0_Out0,Connection,stuck_off,stuck_off
6,35,1.0,1,N2,Neuron,static,2.0
6,36,1.0,1,In4_Out3,Connection,stuck_off,stuck_off
6,37,1.0,1,In1_Out4,Connection,stuck_off,stuck_off
6,38,1.0,1,N0,Neuron,dynamic,Idx_1
6,39,1.0,2,In3_Out0,Connection,stuck_off,stuck_off
6,40,1.0,2,In2_Out1,Connection,stuck_off,stuck_off
6,41,1.0,1,In0_Out0,Connection,stuck_on,stuck_on
6,42,1.0,1,In1_Out3,Connection,stuck_on,stuck_on
6,43,1.0,1,In1_Out4,Connection,stuck_off,stuck_off
6,44,1.0,2,In1_Out1,Connection,stuck_off,stuck_off
6,45,0.5,2,In2_Out0,Connection,stuck_on,stuck_on
6,46,1.0,1,In4_Out1,Connection,stuck_on,stuck_on
6,47,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
6,48,1.0,0,In0_Out3,Connection,stuck_on,stuck_on
6,49,0.5,2,In2_Out0,Connection,stuck_off,stuck_off
6,50,1.0,1,In0_Out0,Connection,stuck_on,stuck_on
6,51,1.0,1,In4_Out2,Connection,stuck_off,stuck_off
6,52,1.0,1,N1,Neuron,static,0.0
6,53,0.0,0,N4,Neuron,dynamic,Idx_2
6,54,1.0,1,In0_Out1,Connection,stuck_off,stuck_off
6,55,0.5,2,In3_Out0,Connection,stuck_on,stuck_on
6,56,1.0,1,In2_Out2,Connection,stuck_off,stuck_off
6,57,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
6,58,0.5,2,In1_Out0,Connection,stuck_on,stuck_on
6,59,0.5,2,In4_Out0,Connection,stuck_off,stuck_off
6,60,0.5,2,In3_Out1,Connection,stuck_on,stuck_on
6,61,1.0,1,In2_Out4,Connection,stuck_off,stuck_off
6,62,0.5,2,In3_Out0,Connection,stuck_on,stuck_on
6,63,1.0,2,N2,Neuron,dynamic,Idx_1
6,64,1.0,0,In0_Out1,Connection,stuck_off,stuck_off
6,65,1.0,2,In4_Out2,Connection,stuck_off,stuck_off
6,66,1.0,1,In0_Out2,Connection,stuck_off,stuck_off
6,67,0.5,2,N0,Neuron,dynamic,Idx_0
6,68,0.0,1,N2,Neuron,dynamic,Idx_0
6,69,0.0,0,N4,Neuron,static,3.0
6,70,1.0,2,In3_Out1,Connection,stuck_off,stuck_off
6,71,1.0,2,In1_Out1,Connection,stuck_on,stuck_on
6,72,1.0,1,In1_Out3,Connection,stuck_on,stuck_on
6,73,1.0,2,In4_Out0,Connection,stuck_on,stuck_on
6,74,1.0,0,In0_Out0,Connection,stuck_on,stuck_on
6,75,0.5,1,In2_Out4,Connection,stuck_on,stuck_on
6,76,1.0,1,In2_Out0,Connection,stuck_on,stuck_on
6,77,1.0,2,In2_Out2,Connection,stuck_on,stuck_on
6,78,0.5,0,N0,Neuron,static,3.0
6,79,1.0,1,In2_Out0,Connection,stuck_off,stuck_off
6,80,1.0,1,In4_Out1,Connection,stuck_off,stuck_off
6,81,1.0,1,In1_Out0,Connection,stuck_on,stuck_on
6,82,0.5,0,N0,Neuron,static,0.0
6,83,1.0,0,In0_Out4,Connection,stuck_off,stuck_off
6,84,1.0,0,N2,Neuron,static,0.0
6,85,1.0,1,In1_Out0,Connection,stuck_on,stuck_on
6,86,0.5,1,N3,Neuron,static,2.0
6,87,1.0,0,N2,Neuron,static,0.0
6,88,1.0,1,In1_Out2,Connection,stuck_on,stuck_on
6,89,1.0,1,In2_Out2,Connection,stuck_on,stuck_on
6,90,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
6,91,0.5,2,In1_Out0,Connection,stuck_on,stuck_on
6,92,1.0,1,In0_Out0,Connection,stuck_on,stuck_on
6,93,1.0,1,N1,Neuron,dynamic,Idx_2
6,94,1.0,1,In4_Out1,Connection,stuck_on,stuck_on
6,95,0.5,2,N0,Neuron,dynamic,Idx_2
6,96,0.5,2,N0,Neuron,dynamic,Idx_1
6,97,0.5,2,In4_Out0,Connection,stuck_off,stuck_off
6,98,0.5,1,In1_Out4,Connection,stuck_on,stuck_on
6,99,1.0,2,In2_Out2,Connection,stuck_on,stuck_on
7,0,1.0,1,In1_Out0,Connection,stuck_on,stuck_on
7,1,1.0,2,In1_Out0,Connection,stuck_off,stuck_off
7,2,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
7,3,1.0,0,In0_Out1,Connection,stuck_off,stuck_off
7,4,1.0,2,In1_Out1,Connection,stuck_off,stuck_off
7,5,0.5,2,In3_Out2,Connection,stuck_on,stuck_on
7,6,0.5,2,In1_Out2,Connection,stuck_on,stuck_on
7,7,1.0,1,In1_Out2,Connection,stuck_on,stuck_on
7,8,1.0,1,In4_Out2,Connection,stuck_off,stuck_off
7,9,1.0,1,In2_Out3,Connection,stuck_on,stuck_on
7,10,1.0,1,In4_Out2,Connection,stuck_on,stuck_on
7,11,1.0,1,In3_Out2,Connection,stuck_off,stuck_off
7,12,1.0,2,In4_Out0,Connection,stuck_off,stuck_off
7,13,0.0,0,N0,Neuron,dynamic,Idx_2
7,14,1.0,1,In0_Out4,Connection,stuck_off,stuck_off
7,15,1.0,1,In2_Out3,Connection,stuck_off,stuck_off
7,16,0.5,2,In2_Out1,Connection,stuck_on,stuck_on
7,17,1.0,1,In0_Out0,Connection,stuck_on,stuck_on
7,18,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
7,19,1.0,0,In0_Out1,Connection,stuck_on,stuck_on
7,20,1.0,1,In0_Out0,Connection,stuck_on,stuck_on
7,21,0.0,0,N0,Neuron,dynamic,Idx_0
7,22,1.0,2,In3_Out0,Connection,stuck_on,stuck_on
7,23,1.0,0,N3,Neuron,dynamic,Idx_2
7,24,1.0,1,In4_Out1,Connection,stuck_on,stuck_on
7,25,1.0,2,In1_Out1,Connection,stuck_off,stuck_off
7,26,1.0,2,In0_Out1,Connection,stuck_on,stuck_on
7,27,1.0,1,In0_Out3,Connection,stuck_on,stuck_on
7,28,0.0,1,N4,Neuron,dynamic,Idx_0
7,29,1.0,1,In0_Out2,Connection,stuck_off,stuck_off
7,30,1.0,2,N0,Neuron,dynamic,Idx_0
7,31,1.0,1,In3_Out2,Connection,stuck_on,stuck_on
7,32,0.5,1,N3,Neuron,static,0.0
7,33,1.0,1,N0,Neuron,static,2.0
7,34,0.0,2,In0_Out0,Connection,stuck_on,stuck_on
7,35,1.0,0,In0_Out4,Connection,stuck_off,stuck_off
7,36,0.0,2,In1_Out0,Connection,stuck_on,stuck_on
7,37,1.0,1,In3_Out2,Connection,stuck_off,stuck_off
7,38,1.0,1,N1,Neuron,dynamic,Idx_0
7,39,0.5,1,In2_Out4,Connection,stuck_on,stuck_on
7,40,0.0,0,In0_Out0,Connection,stuck_off,stuck_off
7,41,0.5,2,In2_Out2,Connection,stuck_off,stuck_off
7,42,1.0,1,In3_Out0,Connection,stuck_off,stuck_off
7,43,0.5,2,In4_Out1,Connection,stuck_on,stuck_on
7,44,1.0,1,In3_Out0,Connection,stuck_off,stuck_off
7,45,1.0,1,In3_Out3,Connection,stuck_on,stuck_on
7,46,0.5,2,In1_Out2,Connection,stuck_off,stuck_off
7,47,1.0,0,In0_Out4,Connection,stuck_off,stuck_off
7,48,1.0,1,In1_Out2,Connection,stuck_off,stuck_off
7,49,1.0,1,In0_Out1,Connection,stuck_off,stuck_off
7,50,1.0,1,In2_Out2,Connection,stuck_off,stuck_off
7,51,1.0,1,In4_Out2,Connection,stuck_off,stuck_off
7,52,0.0,2,In0_Out0,Connection,stuck_on,stuck_on
7,53,1.0,2,In2_Out2,Connection,stuck_on,stuck_on
7,54,0.0,0,N0,Neuron,static,0.0
7,55,1.0,1,In3_Out0,Connection,stuck_off,stuck_off
7,56,1.0,1,In4_Out3,Connection,stuck_on,stuck_on
7,57,1.0,0,N3,Neuron,dynamic,Idx_1
7,58,1.0,2,N0,Neuron,static,0.0
7,59,1.0,1,In3_Out3,Connection,stuck_off,stuck_off
7,60,0.5,2,In3_Out2,Connection,stuck_on,stuck_on
7,61,0.5,1,N3,Neuron,static,0.0
7,62,1.0,2,In3_Out1,Connection,stuck_on,stuck_on
7,63,0.5,2,In2_Out2,Connection,stuck_off,stuck_off
7,64,1.0,2,In1_Out0,Connection,stuck_off,stuck_off
7,65,1.0,1,In1_Out2,Connection,stuck_off,stuck_off
7,66,1.0,1,In1_Out3,Connection,stuck_on,stuck_on
7,67,0.5,1,N3,Neuron,static,0.0
7,68,1.0,1,N1,Neuron,dynamic,Idx_0
7,69,1.0,1,In3_Out2,Connection,stuck_off,stuck_off
7,70,1.0,2,In3_Out1,Connection,stuck_off,stuck_off
7,71,1.0,2,In3_Out0,Connection,stuck_off,stuck_off
7,72,1.0,1,In1_Out2,Connection,stuck_on,stuck_on
7,73,1.0,2,In3_Out0,Connection,stuck_on,stuck_on
7,74,1.0,2,N0,Neuron,static,0.0
7,75,1.0,2,In3_Out1,Connection,stuck_off,stuck_off
7,76,1.0,1,In4_Out0,Connection,stuck_on,stuck_on
7,77,1.0,1,In3_Out0,Connection,stuck_on,stuck_on
7,78,1.0,2,In0_Out0,Connection,stuck_off,stuck_off
7,79,1.0,0,In0_Out4,Connection,stuck_off,stuck_off
7,80,0.5,2,N2,Neuron,dynamic,Idx_0
7,81,1.0,1,In1_Out0,Connection,stuck_off,stuck_off
7,82,1.0,1,In2_Out1,Connection,stuck_off,stuck_off
7,83,1.0,1,In2_Out3,Connection,stuck_off,stuck_off
7,84,1.0,2,In0_Out0,Connection,stuck_off,stuck_off
7,85,0.5,2,In2_Out1,Connection,stuck_on,stuck_on
7,86,1.0,1,N1,Neuron,static,3.0
7,87,1.0,1,In2_Out3,Connection,stuck_on,stuck_on
7,88,0.5,2,N1,Neuron,static,3.0
7,89,0.5,1,N3,Neuron,dynamic,Idx_1
7,90,0.0,0,In0_Out0,Connection,stuck_off,stuck_off
7,91,0.0,0,N0,Neuron,dynamic,Idx_1
7,92,1.0,1,In4_Out3,Connection,stuck_off,stuck_off
7,93,1.0,0,In0_Out2,Connection,stuck_off,stuck_off
7,94,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
7,95,1.0,1,In1_Out1,Connection,stuck_on,stuck_on
7,96,0.5,2,In1_Out2,Connection,stuck_on,stuck_on
7,97,1.0,1,In4_Out0,Connection,stuck_on,stuck_on
7,98,0.5,2,N1,Neuron,dynamic,Idx_2
7,99,1.0,2,In0_Out1,Connection,stuck_off,stuck_off
8,0,1.0,2,In0_Out1,Connection,stuck_off,stuck_off
8,1,0.0,2,In2_Out2,Connection,stuck_off,stuck_off
8,2,1.0,2,In1_Out2,Connection,stuck_off,stuck_off
8,3,0.5,1,In1_Out4,Connection,stuck_on,stuck_on
8,4,1.0,1,In4_Out3,Connection,stuck_off,stuck_off
8,5,1.0,1,In1_Out1,Connection,stuck_off,stuck_off
8,6,1.0,2,In0_Out0,Connection,stuck_off,stuck_off
8,7,0.5,1,In3_Out4,Connection,stuck_on,stuck_on
8,8,1.0,2,In0_Out1,Connection,stuck_off,stuck_off
8,9,1.0,1,In1_Out1,Connection,stuck_off,stuck_off
8,10,1.0,1,In0_Out1,Connection,stuck_on,stuck_on
8,11,0.5,1,N4,Neuron,dynamic,Idx_2
8,12,0.5,0,In0_Out0,Connection,stuck_off,stuck_off
8,13,1.0,1,In2_Out1,Connection,stuck_off,stuck_off
8,14,1.0,1,In1_Out3,Connection,stuck_on,stuck_on
8,15,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
8,16,1.0,2,N2,Neuron,static,0.0
8,17,1.0,2,In3_Out0,Connection,stuck_off,stuck_off
8,18,1.0,1,N0,Neuron,dynamic,Idx_2
8,19,0.0,0,N2,Neuron,dynamic,Idx_2
8,20,1.0,1,In3_Out3,Connection,stuck_on,stuck_on
8,21,0.5,1,N2,Neuron,static,3.0
8,22,0.5,2,In4_Out0,Connection,stuck_on,stuck_on
8,23,1.0,1,In1_Out2,Connection,stuck_off,stuck_off
8,24,0.0,0,N3,Neuron,static,3.0
8,25,1.0,1,In1_Out2,Connection,stuck_off,stuck_off
8,26,1.0,1,In3_Out1,Connection,stuck_on,stuck_on
8,27,0.5,2,In3_Out0,Connection,stuck_on,stuck_on
8,28,1.0,0,In0_Out0,Connection,stuck_on,stuck_on
8,29,1.0,1,In4_Out1,Connection,stuck_on,stuck_on
8,30,0.5,1,N4,Neuron,dynamic,Idx_0
8,31,1.0,1,In1_Out2,Connection,stuck_off,stuck_off
8,32,1.0,1,In0_Out3,Connection,stuck_off,stuck_off
8,33,0.5,2,In3_Out0,Connection,stuck_on,stuck_on
8,34,0.5,2,N1,Neuron,dynamic,Idx_0
8,35,1.0,1,In0_Out1,Connection,stuck_on,stuck_on
8,36,0.0,2,In0_Out2,Connection,stuck_on,stuck_on
8,37,1.0,1,In3_Out0,Connection,stuck_on,stuck_on
8,38,1.0,2,In1_Out2,Connection,stuck_off,stuck_off
8,39,1.0,1,In2_Out3,Connection,stuck_off,stuck_off
8,40,1.0,2,In1_Out0,Connection,stuck_off,stuck_off
8,41,0.5,2,In4_Out2,Connection,stuck_on,stuck_on
8,42,0.5,1,N3,Neuron,dynamic,Idx_0
8,43,1.0,2,In1_Out0,Connection,stuck_off,stuck_off
8,44,1.0,1,In4_Out1,Connection,stuck_on,stuck_on
8,45,1.0,0,N1,Neuron,dynamic,Idx_1
8,46,1.0,1,In4_Out2,Connection,stuck_on,stuck_on
8,47,0.0,0,N2,Neuron,static,2.0
8,48,1.0,1,In1_Out0,Connection,stuck_on,stuck_on
8,49,1.0,1,In0_Out0,Connection,stuck_on,stuck_on
8,50,0.0,0,N4,Neuron,dynamic,Idx_2
8,51,0.5,1,N3,Neuron,dynamic,Idx_2
8,52,1.0,2,In2_Out1,Connection,stuck_off,stuck_off
8,53,1.0,1,In0_Out4,Connection,stuck_on,stuck_on
8,54,0.0,0,N2,Neuron,static,2.0
8,55,1.0,1,In2_Out4,Connection,stuck_off,stuck_off
8,56,1.0,1,In1_Out1,Connection,stuck_on,stuck_on
8,57,0.5,2,In0_Out0,Connection,stuck_on,stuck_on
8,58,0.0,2,N2,Neuron,dynamic,Idx_2
8,59,1.0,2,In4_Out2,Connection,stuck_off,stuck_off
8,60,0.5,2,In2_Out0,Connection,stuck_off,stuck_off
8,61,1.0,1,In4_Out4,Connection,stuck_off,stuck_off
8,62,0.5,1,N4,Neuron,static,0.0
8,63,1.0,1,In4_Out1,Connection,stuck_off,stuck_off
8,64,1.0,2,In2_Out2,Connection,stuck_on,stuck_on
8,65,0.5,0,N0,Neuron,dynamic,Idx_2
8,66,0.5,0,In0_Out2,Connection,stuck_off,stuck_off
8,67,1.0,1,In3_Out4,Connection,stuck_off,stuck_off
8,68,1.0,1,In4_Out4,Connection,stuck_off,stuck_off
8,69,1.0,2,In0_Out1,Connection,stuck_off,stuck_off
8,70,1.0,1,In1_Out1,Connection,stuck_on,stuck_on
8,71,1.0,1,In2_Out1,Connection,stuck_off,stuck_off
8,72,1.0,2,In3_Out0,Connection,stuck_off,stuck_off
8,73,0.0,1,N2,Neuron,static,0.0
8,74,1.0,1,In3_Out1,Connection,stuck_on,stuck_on
8,75,1.0,1,In3_Out3,Connection,stuck_on,stuck_on
8,76,1.0,1,In1_Out0,Connection,stuck_on,stuck_on
8,77,1.0,1,In4_Out0,Connection,stuck_off,stuck_off
8,78,1.0,1,In0_Out4,Connection,stuck_off,stuck_off
8,79,1.0,1,In3_Out0,Connection,stuck_off,stuck_off
8,80,1.0,1,In0_Out3,Connection,stuck_off,stuck_off
8,81,0.5,2,In0_Out0,Connection,stuck_on,stuck_on
8,82,1.0,1,N1,Neuron,dynamic,Idx_0
8,83,0.5,1,In4_Out4,Connection,stuck_on,stuck_on
8,84,1.0,2,In1_Out1,Connection,stuck_off,stuck_off
8,85,0.0,0,N1,Neuron,static,3.0
