,run,method,dataset,metric,value,roc_mode
1101,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run5,wFaults,proximalphalanxoutlinecorrect,val_loss,0.671764075756073,
1102,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run5,wFaults,proximalphalanxoutlinecorrect,val_power,0.000310749834170565,
1103,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run5,wFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc,0.7497771978378296,generic
1104,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run5,wFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_none,0.7497771978378296,none
1105,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run5,wFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_single,0.541889488697052,single
1106,PSNN_wSurrGPT_woFaults_iris_run6,woFaults,iris,test_acc_mode_none,0.32258063554763794,
1107,PSNN_wSurrGPT_woFaults_iris_run6,woFaults,iris,test_acc_mode_single,0.32258063554763794,
1108,PSNN_wSurrGPT_woFaults_iris_run6,woFaults,iris,val_loss,1.1032071113586426,
1109,PSNN_wSurrGPT_woFaults_iris_run6,woFaults,iris,val_power,0.0007187991286627948,
1110,PSNN_wSurrGPT_woFaults_iris_run6,woFaults,iris,test_roc_micro_auc,0.47970864176750183,generic
1111,PSNN_wSurrGPT_woFaults_iris_run6,woFaults,iris,test_roc_micro_auc_mode_none,0.47970864176750183,none
1112,PSNN_wSurrGPT_woFaults_iris_run6,woFaults,iris,test_roc_micro_auc_mode_single,0.5533298850059509,single
1113,PSNN_wSurrGPT_wFaults_freezersmalltrain_run5,wFaults,freezersmalltrain,test_acc_mode_none,0.5400000214576721,
1114,PSNN_wSurrGPT_wFaults_freezersmalltrain_run5,wFaults,freezersmalltrain,test_acc_mode_single,0.5199999809265137,
1115,PSNN_wSurrGPT_wFaults_freezersmalltrain_run5,wFaults,freezersmalltrain,val_loss,0.6956035494804382,
1116,PSNN_wSurrGPT_wFaults_freezersmalltrain_run5,wFaults,freezersmalltrain,val_power,0.004269156139343977,
1117,PSNN_wSurrGPT_wFaults_freezersmalltrain_run5,wFaults,freezersmalltrain,test_roc_micro_auc,0.7302737236022949,generic
1118,PSNN_wSurrGPT_wFaults_freezersmalltrain_run5,wFaults,freezersmalltrain,test_roc_micro_auc_mode_none,0.7302737236022949,none
1119,PSNN_wSurrGPT_wFaults_freezersmalltrain_run5,wFaults,freezersmalltrain,test_roc_micro_auc_mode_single,0.6278180480003357,single
1120,PSNN_wSurrGPT_wFaults_iris_run6,wFaults,iris,test_acc_mode_none,0.32258063554763794,
1121,PSNN_wSurrGPT_wFaults_iris_run6,wFaults,iris,test_acc_mode_single,0.32258063554763794,
1122,PSNN_wSurrGPT_wFaults_iris_run6,wFaults,iris,val_loss,1.235527276992798,
1123,PSNN_wSurrGPT_wFaults_iris_run6,wFaults,iris,val_power,0.00045465101720765233,
1124,PSNN_wSurrGPT_wFaults_iris_run6,wFaults,iris,test_roc_micro_auc,0.5046826004981995,generic
1125,PSNN_wSurrGPT_wFaults_iris_run6,wFaults,iris,test_roc_micro_auc_mode_none,0.5046826004981995,none
1126,PSNN_wSurrGPT_wFaults_iris_run6,wFaults,iris,test_roc_micro_auc_mode_single,0.46982309222221375,single
1127,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run5,woFaults,gunpointmaleversusfemale,test_acc_mode_none,0.6703296899795532,
1128,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run5,woFaults,gunpointmaleversusfemale,test_acc_mode_single,0.6483516693115234,
1129,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run5,woFaults,gunpointmaleversusfemale,val_loss,0.6952231526374817,
1130,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run5,woFaults,gunpointmaleversusfemale,val_power,0.406688004732132,
1131,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run5,woFaults,gunpointmaleversusfemale,test_roc_micro_auc,0.852769672870636,generic
1132,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run5,woFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_none,0.852769672870636,none
1133,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run5,woFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_single,0.7784256339073181,single
1134,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run5,wFaults,gunpointmaleversusfemale,test_acc_mode_none,0.6373626589775085,
1135,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run5,wFaults,gunpointmaleversusfemale,test_acc_mode_single,0.7252747416496277,
1136,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run5,wFaults,gunpointmaleversusfemale,val_loss,0.6611851453781128,
1137,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run5,wFaults,gunpointmaleversusfemale,val_power,0.004642457235604525,
1138,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run5,wFaults,gunpointmaleversusfemale,test_roc_micro_auc,0.8406219482421875,generic
1139,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run5,wFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_none,0.8406219482421875,none
1140,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run5,wFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_single,0.770165205001831,single
1141,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run5,woFaults,proximalphalanxoutlinecorrect,test_acc_mode_none,0.6600000262260437,
1142,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run5,woFaults,proximalphalanxoutlinecorrect,test_acc_mode_single,0.6600000262260437,
1143,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run5,woFaults,proximalphalanxoutlinecorrect,val_loss,0.6660345196723938,
1144,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run5,woFaults,proximalphalanxoutlinecorrect,val_power,0.0012712388997897506,
1145,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run5,woFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc,0.8163992762565613,generic
1146,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run5,woFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_none,0.8163992762565613,none
1147,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run5,woFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_single,0.7379679083824158,single
1148,PSNN_wSurrGPT_woFaults_freezersmalltrain_run5,woFaults,freezersmalltrain,test_acc_mode_none,0.5400000214576721,
1149,PSNN_wSurrGPT_woFaults_freezersmalltrain_run5,woFaults,freezersmalltrain,test_acc_mode_single,0.5400000214576721,
1150,PSNN_wSurrGPT_woFaults_freezersmalltrain_run5,woFaults,freezersmalltrain,val_loss,0.6940844655036926,
1151,PSNN_wSurrGPT_woFaults_freezersmalltrain_run5,woFaults,freezersmalltrain,val_power,0.0005375780165195465,
1152,PSNN_wSurrGPT_woFaults_freezersmalltrain_run5,woFaults,freezersmalltrain,test_roc_micro_auc,0.6465378403663635,generic
1153,PSNN_wSurrGPT_woFaults_freezersmalltrain_run5,woFaults,freezersmalltrain,test_roc_micro_auc_mode_none,0.6465378403663635,none
1154,PSNN_wSurrGPT_woFaults_freezersmalltrain_run5,woFaults,freezersmalltrain,test_roc_micro_auc_mode_single,0.5199275612831116,single
1155,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run5,wFaults,vertebralcolumn2clases,test_acc_mode_none,0.6349206566810608,
1156,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run5,wFaults,vertebralcolumn2clases,test_acc_mode_single,0.6349206566810608,
1157,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run5,wFaults,vertebralcolumn2clases,val_loss,0.6383046507835388,
1158,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run5,wFaults,vertebralcolumn2clases,val_power,0.0007013017311692238,
1159,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run5,wFaults,vertebralcolumn2clases,test_roc_micro_auc,0.36793479323387146,generic
1160,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run5,wFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_none,0.36793479323387146,none
1161,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run5,wFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_single,0.38260868191719055,single
1162,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run5,woFaults,vertebralcolumn2clases,test_acc_mode_none,0.6349206566810608,
1163,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run5,woFaults,vertebralcolumn2clases,test_acc_mode_single,0.6349206566810608,
1164,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run5,woFaults,vertebralcolumn2clases,val_loss,0.6407981514930725,
1165,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run5,woFaults,vertebralcolumn2clases,val_power,0.0662299171090126,
1166,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run5,woFaults,vertebralcolumn2clases,test_roc_micro_auc,0.33641305565834045,generic
1167,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run5,woFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_none,0.33641305565834045,none
1168,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run5,woFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_single,0.28478261828422546,single
1169,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run6,wFaults,proximalphalanxoutlinecorrect,test_acc_mode_none,0.6600000262260437,
1170,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run6,wFaults,proximalphalanxoutlinecorrect,test_acc_mode_single,0.6600000262260437,
1171,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run6,wFaults,proximalphalanxoutlinecorrect,val_loss,0.6673835515975952,
1172,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run6,wFaults,proximalphalanxoutlinecorrect,val_power,0.0005721827037632465,
1173,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run6,wFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc,0.8282085657119751,generic
1174,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run6,wFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_none,0.8282085657119751,none
1175,PSNN_wSurrGPT_wFaults_proximalphalanxoutlinecorrect_run6,wFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_single,0.5739750266075134,single
1176,PSNN_wSurrGPT_wFaults_freezersmalltrain_run6,wFaults,freezersmalltrain,test_acc_mode_none,0.4600000083446502,
1177,PSNN_wSurrGPT_wFaults_freezersmalltrain_run6,wFaults,freezersmalltrain,test_acc_mode_single,0.4600000083446502,
1178,PSNN_wSurrGPT_wFaults_freezersmalltrain_run6,wFaults,freezersmalltrain,val_loss,0.6944321393966675,
1179,PSNN_wSurrGPT_wFaults_freezersmalltrain_run6,wFaults,freezersmalltrain,val_power,0.005784122738987207,
1180,PSNN_wSurrGPT_wFaults_freezersmalltrain_run6,wFaults,freezersmalltrain,test_roc_micro_auc,0.9021739363670348,generic
1181,PSNN_wSurrGPT_wFaults_freezersmalltrain_run6,wFaults,freezersmalltrain,test_roc_micro_auc_mode_none,0.9021739363670348,none
1182,PSNN_wSurrGPT_wFaults_freezersmalltrain_run6,wFaults,freezersmalltrain,test_roc_micro_auc_mode_single,0.6495571732521057,single
1183,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run6,woFaults,gunpointmaleversusfemale,test_acc_mode_none,0.6813187003135681,
1184,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run6,woFaults,gunpointmaleversusfemale,test_acc_mode_single,0.692307710647583,
1185,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run6,woFaults,gunpointmaleversusfemale,val_loss,0.6486585140228271,
1186,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run6,woFaults,gunpointmaleversusfemale,val_power,0.002304115565493703,
1187,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run6,woFaults,gunpointmaleversusfemale,test_roc_micro_auc,0.8629737496376038,generic
1188,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run6,woFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_none,0.8629737496376038,none
1189,PSNN_wSurrGPT_woFaults_gunpointmaleversusfemale_run6,woFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_single,0.8143829107284546,single
1190,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run6,wFaults,gunpointmaleversusfemale,test_acc_mode_none,0.6593406796455383,
1191,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run6,wFaults,gunpointmaleversusfemale,test_acc_mode_single,0.6593406796455383,
1192,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run6,wFaults,gunpointmaleversusfemale,val_loss,0.6607587337493896,
1193,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run6,wFaults,gunpointmaleversusfemale,val_power,0.005593453533947468,
1194,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run6,wFaults,gunpointmaleversusfemale,test_roc_micro_auc,0.8459669351577759,generic
1195,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run6,wFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_none,0.8459669351577759,none
1196,PSNN_wSurrGPT_wFaults_gunpointmaleversusfemale_run6,wFaults,gunpointmaleversusfemale,test_roc_micro_auc_mode_single,0.7998056411743164,single
1197,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run6,woFaults,proximalphalanxoutlinecorrect,test_acc_mode_none,0.6600000262260437,
1198,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run6,woFaults,proximalphalanxoutlinecorrect,test_acc_mode_single,0.6600000262260437,
1199,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run6,woFaults,proximalphalanxoutlinecorrect,val_loss,0.6664822101593018,
1200,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run6,woFaults,proximalphalanxoutlinecorrect,val_power,0.003024771809577942,
1201,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run6,woFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc,0.7491087317466736,generic
1202,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run6,woFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_none,0.7491087317466736,none
1203,PSNN_wSurrGPT_woFaults_proximalphalanxoutlinecorrect_run6,woFaults,proximalphalanxoutlinecorrect,test_roc_micro_auc_mode_single,0.7147949934005737,single
1204,PSNN_wSurrGPT_woFaults_freezersmalltrain_run6,woFaults,freezersmalltrain,test_acc_mode_none,0.4600000083446502,
1205,PSNN_wSurrGPT_woFaults_freezersmalltrain_run6,woFaults,freezersmalltrain,test_acc_mode_single,0.4600000083446502,
1206,PSNN_wSurrGPT_woFaults_freezersmalltrain_run6,woFaults,freezersmalltrain,val_loss,0.6939765214920044,
1207,PSNN_wSurrGPT_woFaults_freezersmalltrain_run6,woFaults,freezersmalltrain,val_power,0.0014093193458393216,
1208,PSNN_wSurrGPT_woFaults_freezersmalltrain_run6,woFaults,freezersmalltrain,test_roc_micro_auc,0.5980273485183716,generic
1209,PSNN_wSurrGPT_woFaults_freezersmalltrain_run6,woFaults,freezersmalltrain,test_roc_micro_auc_mode_none,0.5980273485183716,none
1210,PSNN_wSurrGPT_woFaults_freezersmalltrain_run6,woFaults,freezersmalltrain,test_roc_micro_auc_mode_single,0.5370370149612427,single
1211,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run6,wFaults,vertebralcolumn2clases,test_acc_mode_none,0.6349206566810608,
1212,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run6,wFaults,vertebralcolumn2clases,test_acc_mode_single,0.6349206566810608,
1213,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run6,wFaults,vertebralcolumn2clases,val_loss,0.6345956921577454,
1214,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run6,wFaults,vertebralcolumn2clases,val_power,0.0007525777327828109,
1215,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run6,wFaults,vertebralcolumn2clases,test_roc_micro_auc,0.457065224647522,generic
1216,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run6,wFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_none,0.457065224647522,none
1217,PSNN_wSurrGPT_wFaults_vertebralcolumn2clases_run6,wFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_single,0.5983695387840271,single
1218,PSNN_wSurrGPT_woFaults_tictactoe_run3,woFaults,tictactoe,test_acc_mode_none,0.6835442781448364,
1219,PSNN_wSurrGPT_woFaults_tictactoe_run3,woFaults,tictactoe,test_acc_mode_single,0.6582278609275818,
1220,PSNN_wSurrGPT_woFaults_tictactoe_run3,woFaults,tictactoe,val_loss,0.5626212358474731,
1221,PSNN_wSurrGPT_woFaults_tictactoe_run3,woFaults,tictactoe,val_power,0.0025791034568101168,
1222,PSNN_wSurrGPT_woFaults_tictactoe_run3,woFaults,tictactoe,test_roc_micro_auc,0.7343976497650146,generic
1223,PSNN_wSurrGPT_woFaults_tictactoe_run3,woFaults,tictactoe,test_roc_micro_auc_mode_none,0.7343976497650146,none
1224,PSNN_wSurrGPT_woFaults_tictactoe_run3,woFaults,tictactoe,test_roc_micro_auc_mode_single,0.7358490824699402,single
1225,PSNN_wSurrGPT_wFaults_tictactoe_run3,wFaults,tictactoe,test_acc_mode_none,0.6962025165557861,
1226,PSNN_wSurrGPT_wFaults_tictactoe_run3,wFaults,tictactoe,test_acc_mode_single,0.6962025165557861,
1227,PSNN_wSurrGPT_wFaults_tictactoe_run3,wFaults,tictactoe,val_loss,0.5950640439987183,
1228,PSNN_wSurrGPT_wFaults_tictactoe_run3,wFaults,tictactoe,val_power,0.4195820987224579,
1229,PSNN_wSurrGPT_wFaults_tictactoe_run3,wFaults,tictactoe,test_roc_micro_auc,0.7786647081375122,generic
1230,PSNN_wSurrGPT_wFaults_tictactoe_run3,wFaults,tictactoe,test_roc_micro_auc_mode_none,0.7786647081375122,none
1231,PSNN_wSurrGPT_wFaults_tictactoe_run3,wFaults,tictactoe,test_roc_micro_auc_mode_single,0.7895500659942627,single
1232,PSNN_wSurrGPT_woFaults_energyy2_run3,woFaults,energyy2,test_acc_mode_none,0.797468364238739,
1233,PSNN_wSurrGPT_woFaults_energyy2_run3,woFaults,energyy2,test_acc_mode_single,0.797468364238739,
1234,PSNN_wSurrGPT_woFaults_energyy2_run3,woFaults,energyy2,val_loss,0.881822943687439,
1235,PSNN_wSurrGPT_woFaults_energyy2_run3,woFaults,energyy2,val_power,0.003087226767092943,
1236,PSNN_wSurrGPT_woFaults_energyy2_run3,woFaults,energyy2,test_roc_micro_auc,0.9692757725715636,generic
1237,PSNN_wSurrGPT_woFaults_energyy2_run3,woFaults,energyy2,test_roc_micro_auc_mode_none,0.9692757725715636,none
1238,PSNN_wSurrGPT_woFaults_energyy2_run3,woFaults,energyy2,test_roc_micro_auc_mode_single,0.9693158268928528,single
1239,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run6,woFaults,vertebralcolumn2clases,test_acc_mode_none,0.6349206566810608,
1240,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run6,woFaults,vertebralcolumn2clases,test_acc_mode_single,0.6349206566810608,
1241,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run6,woFaults,vertebralcolumn2clases,val_loss,0.6344155073165894,
1242,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run6,woFaults,vertebralcolumn2clases,val_power,0.001547877909615636,
1243,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run6,woFaults,vertebralcolumn2clases,test_roc_micro_auc,0.3184782564640045,generic
1244,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run6,woFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_none,0.3184782564640045,none
1245,PSNN_wSurrGPT_woFaults_vertebralcolumn2clases_run6,woFaults,vertebralcolumn2clases,test_roc_micro_auc_mode_single,0.3076086938381195,single
1246,PSNN_wSurrGPT_wFaults_energyy1_run3,wFaults,energyy1,test_acc_mode_none,0.8481012582778931,
1247,PSNN_wSurrGPT_wFaults_energyy1_run3,wFaults,energyy1,test_acc_mode_single,0.8481012582778931,
1248,PSNN_wSurrGPT_wFaults_energyy1_run3,wFaults,energyy1,val_loss,0.9253215193748474,
1249,PSNN_wSurrGPT_wFaults_energyy1_run3,wFaults,energyy1,val_power,0.003935187589377165,
1250,PSNN_wSurrGPT_wFaults_energyy1_run3,wFaults,energyy1,test_roc_micro_auc,0.8876782655715942,generic
1251,PSNN_wSurrGPT_wFaults_energyy1_run3,wFaults,energyy1,test_roc_micro_auc_mode_none,0.8876782655715942,none
1252,PSNN_wSurrGPT_wFaults_energyy1_run3,wFaults,energyy1,test_roc_micro_auc_mode_single,0.8889601230621338,single
1253,PSNN_wSurrGPT_woFaults_energyy1_run3,woFaults,energyy1,test_acc_mode_none,0.4177215099334717,
1254,PSNN_wSurrGPT_woFaults_energyy1_run3,woFaults,energyy1,test_acc_mode_single,0.4177215099334717,
1255,PSNN_wSurrGPT_woFaults_energyy1_run3,woFaults,energyy1,val_loss,1.0349520444869995,
1256,PSNN_wSurrGPT_woFaults_energyy1_run3,woFaults,energyy1,val_power,0.008359123952686787,
1257,PSNN_wSurrGPT_woFaults_energyy1_run3,woFaults,energyy1,test_roc_micro_auc,0.7219997048377991,generic
1258,PSNN_wSurrGPT_woFaults_energyy1_run3,woFaults,energyy1,test_roc_micro_auc_mode_none,0.7219997048377991,none
1259,PSNN_wSurrGPT_woFaults_energyy1_run3,woFaults,energyy1,test_roc_micro_auc_mode_single,0.7278481125831604,single
1260,PSNN_wSurrGPT_wFaults_energyy2_run3,wFaults,energyy2,test_acc_mode_none,0.797468364238739,
1261,PSNN_wSurrGPT_wFaults_energyy2_run3,wFaults,energyy2,test_acc_mode_single,0.797468364238739,
1262,PSNN_wSurrGPT_wFaults_energyy2_run3,wFaults,energyy2,val_loss,0.9024617075920104,
1263,PSNN_wSurrGPT_wFaults_energyy2_run3,wFaults,energyy2,val_power,0.0018777174409478905,
1264,PSNN_wSurrGPT_wFaults_energyy2_run3,wFaults,energyy2,test_roc_micro_auc,0.9705976843833924,generic
1265,PSNN_wSurrGPT_wFaults_energyy2_run3,wFaults,energyy2,test_roc_micro_auc_mode_none,0.9705976843833924,none
1266,PSNN_wSurrGPT_wFaults_energyy2_run3,wFaults,energyy2,test_roc_micro_auc_mode_single,0.9685146808624268,single
1267,PSNN_wSurrGPT_woFaults_tictactoe_run4,woFaults,tictactoe,test_acc_mode_none,0.6708860993385315,
1268,PSNN_wSurrGPT_woFaults_tictactoe_run4,woFaults,tictactoe,test_acc_mode_single,0.6708860993385315,
1269,PSNN_wSurrGPT_woFaults_tictactoe_run4,woFaults,tictactoe,val_loss,0.5760613679885864,
1270,PSNN_wSurrGPT_woFaults_tictactoe_run4,woFaults,tictactoe,val_power,0.010173867456614971,
1271,PSNN_wSurrGPT_woFaults_tictactoe_run4,woFaults,tictactoe,test_roc_micro_auc,0.7416545748710632,generic
1272,PSNN_wSurrGPT_woFaults_tictactoe_run4,woFaults,tictactoe,test_roc_micro_auc_mode_none,0.7416545748710632,none
1273,PSNN_wSurrGPT_woFaults_tictactoe_run4,woFaults,tictactoe,test_roc_micro_auc_mode_single,0.7641509175300598,single
1274,PSNN_wSurrGPT_wFaults_tictactoe_run4,wFaults,tictactoe,test_acc_mode_none,0.6708860993385315,
1275,PSNN_wSurrGPT_wFaults_tictactoe_run4,wFaults,tictactoe,test_acc_mode_single,0.6708860993385315,
1276,PSNN_wSurrGPT_wFaults_tictactoe_run4,wFaults,tictactoe,val_loss,0.5784935355186462,
1277,PSNN_wSurrGPT_wFaults_tictactoe_run4,wFaults,tictactoe,val_power,0.0011761084897443652,
1278,PSNN_wSurrGPT_wFaults_tictactoe_run4,wFaults,tictactoe,test_roc_micro_auc,0.7416545748710632,generic
1279,PSNN_wSurrGPT_wFaults_tictactoe_run4,wFaults,tictactoe,test_roc_micro_auc_mode_none,0.7416545748710632,none
1280,PSNN_wSurrGPT_wFaults_tictactoe_run4,wFaults,tictactoe,test_roc_micro_auc_mode_single,0.7547169923782349,single
1281,PSNN_wSurrGPT_woFaults_energyy2_run4,woFaults,energyy2,test_acc_mode_none,0.8607594966888428,
1282,PSNN_wSurrGPT_woFaults_energyy2_run4,woFaults,energyy2,test_acc_mode_single,0.8101266026496887,
1283,PSNN_wSurrGPT_woFaults_energyy2_run4,woFaults,energyy2,val_loss,0.8326703310012817,
1284,PSNN_wSurrGPT_woFaults_energyy2_run4,woFaults,energyy2,val_power,0.007798658683896065,
1285,PSNN_wSurrGPT_woFaults_energyy2_run4,woFaults,energyy2,test_roc_micro_auc,0.9749239087104796,generic
1286,PSNN_wSurrGPT_woFaults_energyy2_run4,woFaults,energyy2,test_roc_micro_auc_mode_none,0.9749239087104796,none
1287,PSNN_wSurrGPT_woFaults_energyy2_run4,woFaults,energyy2,test_roc_micro_auc_mode_single,0.9448004961013794,single
1288,PSNN_wSurrGPT_wFaults_energyy1_run4,wFaults,energyy1,test_acc_mode_none,0.4303797483444214,
1289,PSNN_wSurrGPT_wFaults_energyy1_run4,wFaults,energyy1,test_acc_mode_single,0.4303797483444214,
1290,PSNN_wSurrGPT_wFaults_energyy1_run4,wFaults,energyy1,val_loss,1.0325425863265991,
1291,PSNN_wSurrGPT_wFaults_energyy1_run4,wFaults,energyy1,val_power,0.003644126700237394,
1292,PSNN_wSurrGPT_wFaults_energyy1_run4,wFaults,energyy1,test_roc_micro_auc,0.7618170380592346,generic
1293,PSNN_wSurrGPT_wFaults_energyy1_run4,wFaults,energyy1,test_roc_micro_auc_mode_none,0.7618170380592346,none
1294,PSNN_wSurrGPT_wFaults_energyy1_run4,wFaults,energyy1,test_roc_micro_auc_mode_single,0.7618170380592346,single
1295,PSNN_wSurrGPT_woFaults_energyy1_run4,woFaults,energyy1,test_acc_mode_none,0.8481012582778931,
1296,PSNN_wSurrGPT_woFaults_energyy1_run4,woFaults,energyy1,test_acc_mode_single,0.8481012582778931,
1297,PSNN_wSurrGPT_woFaults_energyy1_run4,woFaults,energyy1,val_loss,0.8766245245933533,
1298,PSNN_wSurrGPT_woFaults_energyy1_run4,woFaults,energyy1,val_power,0.001364929717965424,
1299,PSNN_wSurrGPT_woFaults_energyy1_run4,woFaults,energyy1,test_roc_micro_auc,0.9323826432228088,generic
1300,PSNN_wSurrGPT_woFaults_energyy1_run4,woFaults,energyy1,test_roc_micro_auc_mode_none,0.9323826432228088,none
1301,PSNN_wSurrGPT_woFaults_energyy1_run4,woFaults,energyy1,test_roc_micro_auc_mode_single,0.905063271522522,single
1302,PSNN_wSurrGPT_wFaults_energyy2_run4,wFaults,energyy2,test_acc_mode_none,0.5189873576164246,
1303,PSNN_wSurrGPT_wFaults_energyy2_run4,wFaults,energyy2,test_acc_mode_single,0.5189873576164246,
1304,PSNN_wSurrGPT_wFaults_energyy2_run4,wFaults,energyy2,val_loss,0.8958767056465149,
1305,PSNN_wSurrGPT_wFaults_energyy2_run4,wFaults,energyy2,val_power,0.00372661417350173,
1306,PSNN_wSurrGPT_wFaults_energyy2_run4,wFaults,energyy2,test_roc_micro_auc,0.8373658061027527,generic
